formula,Z,Period,Group,m,kai,EA,IE1,IE2,Rvdw,Rcov,MP,BP,Cp_g,Cp_mol,rho,E-fusion,E-vapor,ThermalConductivity
HgIn2S4,34.5714285714,4.0,14.5714285714,79.7828571429,2.25428571429,1.27264,9.06432285714,21.4069885714,1.89857142857,1.18857142857,378.180142857,1157.30128571,0.491142857143,24.609,5.142,2.24714285714,78.8571428571,0.246594285714
HgIn2Se4,44.8571428571,4.57142857143,14.5714285714,106.577142857,2.23714285714,1.24,8.71711142857,20.1796285714,1.95571428571,1.26857142857,438.517285714,1294.667,0.27,26.1307142857,6.77571428571,4.34428571429,88.1828571429,0.256714285714
HgIn2Te4,55.1428571429,5.14285714286,14.5714285714,134.371428571,1.98,1.21188571429,8.29266,18.6996285714,2.04714285714,1.37714285714,569.208714286,1467.80985714,0.202,26.3404285714,7.58771428571,11.2585714286,102.074285714,0.258485714286
HgLa2O4,32.2857142857,3.71428571429,11.7142857143,77.4857142857,2.55142857143,0.977783714286,10.8662142857,25.9084571429,1.88142857143,1.10857142857,405.437285714,1209.26014286,0.600285714286,28.5307142857,4.506,2.22542857143,124.583371429,0.0506385142857
HgLa2S4,36.8571428571,4.28571428571,11.7142857143,86.6685714286,2.06,1.32978285714,9.00447714286,19.1751885714,2.04142857143,1.33714285714,596.294428571,1567.87271429,0.480285714286,24.7147142857,4.80942857143,3.08714285714,128.348571429,0.0520228571429
HgLa2Se4,47.1428571429,4.85714285714,11.7142857143,113.462857143,2.04285714286,1.29714285714,8.65726571429,17.9478285714,2.09857142857,1.41714285714,656.631571429,1705.23842857,0.259142857143,26.2364285714,6.44314285714,5.18428571429,137.674285714,0.0621428571429
HgLa2Te4,57.4285714286,5.42857142857,11.7142857143,141.257142857,1.78571428571,1.26902857143,8.23281428571,16.4678285714,2.19,1.52571428571,787.323,1878.38128571,0.191142857143,26.4461428571,7.25514285714,12.0985714286,151.565714286,0.0639142857143
HgO,44.0,4.0,14.0,108.3,2.67,0.73056075,12.027775,26.93895,1.875,0.98,144.3405,359.9785,0.529,28.6805,7.4815,1.256,31.35545,0.0418337
HgS,48.0,4.5,14.0,116.335,2.24,1.03856,10.398755,21.04734,2.015,1.18,311.3405,673.7645,0.424,25.3415,7.747,2.01,34.65,0.043045
HgSc2O4,22.0,3.14285714286,11.7142857143,50.6457142857,2.62571428571,0.888640857143,11.1475257143,26.40582,1.80142857143,1.00857142857,582.865857143,1029.83157143,0.706857142857,28.0764285714,3.60285714286,5.02542857143,97.5062285714,0.0572099428571
HgSc2S4,26.5714285714,3.71428571429,11.7142857143,59.8285714286,2.13428571429,1.24064,9.28578857143,19.6725514286,1.96142857143,1.23714285714,773.723,1388.44414286,0.586857142857,24.2604285714,3.90628571429,5.88714285714,101.271428571,0.0585942857143
HgSc2Se4,36.8571428571,4.28571428571,11.7142857143,86.6228571429,2.11714285714,1.208,8.93857714286,18.4451914286,2.01857142857,1.31714285714,834.060142857,1525.80985714,0.365714285714,25.7821428571,5.54,7.98428571429,110.597142857,0.0687142857143
HgSc2Te4,47.1428571429,4.85714285714,11.7142857143,114.417142857,1.86,1.17988571429,8.51412571429,16.9651914286,2.11,1.42571428571,964.751571429,1698.95271429,0.297714285714,25.9918571429,6.352,14.8985714286,124.488571429,0.0704857142857
HgSe,57.0,5.0,14.0,139.78,2.225,1.01,10.094945,19.9734,2.065,1.25,364.1355,793.9595,0.2305,26.673,9.1765,3.845,42.81,0.0519
HgTe,66.0,5.5,14.0,164.1,2.0,0.9854,9.72355,18.6784,2.145,1.345,478.4905,945.4595,0.171,26.8565,9.887,9.895,54.965,0.05345
HgY2O4,27.1428571429,3.42857142857,11.7142857143,63.2028571429,2.58571428571,0.922640857143,11.0491857143,26.2413142857,1.85,1.05714285714,577.437285714,1175.26014286,0.629714285714,28.365,4.02771428571,3.71114285714,114.220514286,0.0612099428571
HgY2S4,31.7142857143,4.0,11.7142857143,72.3857142857,2.09428571429,1.27464,9.18744857143,19.5080457143,2.01,1.28571428571,768.294428571,1533.87271429,0.509714285714,24.549,4.33114285714,4.57285714286,117.985714286,0.0625942857143
HgY2Se4,42.0,4.57142857143,11.7142857143,99.18,2.07714285714,1.242,8.84023714286,18.2806857143,2.06714285714,1.36571428571,828.631571429,1671.23842857,0.288571428571,26.0707142857,5.96485714286,6.67,127.311428571,0.0727142857143
HgY2Te4,52.2857142857,5.14285714286,11.7142857143,126.974285714,1.82,1.21388571429,8.41578571429,16.8006857143,2.15857142857,1.47428571429,959.323,1844.38128571,0.220571428571,26.2804285714,6.77685714286,13.5842857143,141.202857143,0.0744857142857
In2O3,24.4,3.2,14.8,55.52,2.776,0.9966729,10.485374,28.62078,1.684,0.952,204.516,974.1728,0.644,28.3228,3.7814,1.4372,92.58654,0.32656044
In2S3,29.2,3.8,14.8,65.162,2.26,1.366272,8.53055,21.550848,1.852,1.192,404.916,1350.716,0.518,24.316,4.1,2.342,96.54,0.328014
In2Se3,40.0,4.4,14.8,93.296,2.242,1.332,8.165978,20.26212,1.912,1.276,468.27,1494.95,0.2858,25.9138,5.8154,4.544,106.332,0.33864
In2Te3,50.8,5.0,14.8,122.48,1.972,1.30248,7.720304,18.70812,2.008,1.39,605.496,1676.75,0.2144,26.134,6.668,11.804,120.918,0.3405
InAs,41.0,4.5,14.0,94.86,1.98,0.555,7.78748,18.72975,1.89,1.31,759.95,1594.65,0.281,25.69,6.5185,15.48,129.375,0.659
InBr3,38.5,4.25,16.0,88.625,2.665,2.59875,10.30694,20.910825,1.87,1.2325,306.9,824.0,0.41375,63.4525,4.1675,5.165,67.63125,0.204915
InCl3,25.0,3.5,16.0,55.2875,2.815,2.78775,11.1723125,22.577775,1.795,1.105,236.175,754.37,0.4175,32.14675,4.238,3.215,64.2375,0.20406675
InF3,19.0,2.75,16.0,42.95,3.43,2.62425,14.51369,30.945675,1.585,0.805,147.5475,638.8175,0.67625,30.163,3.0995,1.01,59.03985,0.20420925
InI3,52.0,5.0,16.0,123.875,2.44,2.369325,9.285035,19.06605,1.9675,1.375,397.575,918.2,0.21875,47.5075,5.5325,6.635,72.2625,0.2073675
InN,28.0,3.5,14.0,64.405,2.41,0.115,10.16023,24.2358,1.74,1.065,246.45,1188.7525,0.6365,27.932,4.2805,1.81,114.5714,0.4081299
InP,32.0,4.0,14.0,72.885,1.985,0.52325,8.136525,19.3199,1.865,1.255,373.525,1426.9,0.501,25.282,4.5665,1.95,119.375,0.409175
InSb,50.0,5.0,14.0,118.3,1.915,0.685,7.197375,17.75015,1.995,1.41,666.764,2080.15,0.22,25.985,7.0035,11.48,147.16,0.5295
K3As,22.5,4.0,4.5,48.055,1.16,0.5786025,5.702647475,28.3698,2.525,1.8,525.025,996.4,0.65,28.36,2.07375,8.6725,65.775,0.8935
K3N,16.0,3.5,4.5,32.8275,1.375,0.3586025,6.889022475,31.122825,2.45,1.6775,268.275,793.45125,0.82775,29.481,0.95475,1.8375,58.3732,0.76806495
K3P,18.0,3.75,4.5,37.0675,1.1625,0.5627275,5.877169975,28.664875,2.5125,1.7725,331.8125,912.525,0.76,28.156,1.09775,1.9075,60.775,0.7685875
K3Sb,27.0,4.25,4.5,59.775,1.1275,0.6436025,5.407594975,27.88,2.5775,1.85,478.432,1239.15,0.6195,28.5075,2.31625,6.6725,74.6675,0.82875
KBaAs,36.0,4.66666666667,6.0,83.7733333333,1.29666666667,0.437156666667,6.44697576667,20.0743433333,2.42666666667,1.75333333333,808.983333333,1346.48333333,0.43,27.4366666667,3.36433333333,12.6766666667,83.1666666667,0.57
KBaBr3,36.0,4.4,10.8,83.22,2.118,2.119294,8.99874546,21.281366,2.196,1.514,426.93,829.23,0.4766,56.948,2.7452,5.546,52.255,0.242332
KBaCl3,25.2,3.8,10.8,56.55,2.238,2.270494,9.69104346,22.614926,2.136,1.412,370.35,773.526,0.4796,31.9034,2.8016,3.986,49.54,0.2416534
KBaF3,20.4,3.2,10.8,46.68,2.73,2.139694,12.36414546,29.309246,1.968,1.172,299.448,681.084,0.6866,30.3164,1.8908,2.222,45.38188,0.2417674
KBaI3,46.8,5.0,10.8,111.42,1.938,1.935754,8.18122146,19.805546,2.274,1.628,499.47,904.59,0.3206,44.192,3.8372,6.722,55.96,0.244294
KBaN,27.3333333333,4.0,6.0,63.47,1.58333333333,0.143823333333,8.0288091,23.7450433333,2.32666666667,1.59,466.65,1075.885,0.667,28.9313333333,1.87233333333,3.56333333333,73.2976,0.402753266667
KBaP,30.0,4.33333333333,6.0,69.1233333333,1.3,0.41599,6.67967243333,20.4677766667,2.41,1.71666666667,551.366666667,1234.65,0.576666666667,27.1646666667,2.063,3.65666666667,76.5,0.40345
KBaSb,42.0,5.0,6.0,99.4,1.25333333333,0.523823333333,6.05357243333,19.4212766667,2.49666666667,1.82,746.859333333,1670.15,0.389333333333,27.6333333333,3.68766666667,10.01,95.0233333333,0.483666666667
KBeAs,18.6666666667,3.33333333333,6.0,41.0106666667,1.52333333333,0.437156666667,7.8173211,22.8101133333,2.04333333333,1.39666666667,995.65,1554.15,0.970333333333,23.561,2.81033333333,12.66,135.433333333,1.17866666667
KBeBr3,25.6,3.6,10.8,57.5624,2.254,2.119294,9.82095266,22.922828,1.966,1.3,538.93,953.83,0.8008,54.6226,2.4128,5.536,83.615,0.607532
KBeCl3,14.8,3.0,10.8,30.8924,2.374,2.270494,10.51325066,24.256388,1.906,1.198,482.35,898.126,0.8038,29.578,2.4692,3.976,80.9,0.6068534
KBeF3,10.0,2.4,10.8,21.0224,2.866,2.139694,13.18635266,30.950708,1.738,0.958,411.448,805.684,1.0108,27.991,1.5584,2.212,76.74188,0.6069674
KBeI3,36.4,4.2,10.8,85.7624,2.074,1.935754,9.00342866,21.447008,2.044,1.414,611.47,1029.19,0.6448,41.8666,3.5048,6.712,87.32,0.609494
KBeN,10.0,2.66666666667,6.0,20.7073333333,1.81,0.143823333333,9.39915443333,26.4808133333,1.94333333333,1.23333333333,653.316666667,1283.55166667,1.20733333333,25.0556666667,1.31833333333,3.54666666667,125.564266667,1.01141993333
KBeP,12.6666666667,3.0,6.0,26.3606666667,1.52666666667,0.41599,8.05001776667,23.2035466667,2.02666666667,1.36,738.033333333,1442.31666667,1.117,23.289,1.509,3.64,128.766666667,1.01211666667
KBeSb,24.6666666667,3.66666666667,6.0,56.6373333333,1.48,0.523823333333,7.42391776667,22.1570466667,2.11333333333,1.46333333333,933.526,1877.81666667,0.929666666667,23.7576666667,3.13366666667,9.99333333333,147.29,1.09233333333
KBr,27.0,4.0,9.0,59.5,1.89,1.933235,8.07723165,26.6105,2.3,1.585,301.3,682.05,0.6155,52.645,1.988,4.065,45.8125,0.51261
KCaAs,24.0,4.0,6.0,51.3666666667,1.33333333333,0.437156666667,6.74747443333,20.6969733333,2.30333333333,1.64666666667,847.316666667,1226.15,0.577666666667,26.723,2.711,12.8566666667,87.99,1.17866666667
KCaBr3,28.8,4.0,10.8,63.776,2.14,2.119294,9.17904466,21.654944,2.122,1.45,449.93,757.03,0.5652,56.5198,2.3532,5.654,55.149,0.607532
KCaCl3,18.0,3.4,10.8,37.106,2.26,2.270494,9.87134266,22.988504,2.062,1.348,393.35,701.326,0.5682,31.4752,2.4096,4.094,52.434,0.6068534
KCaF3,13.2,2.8,10.8,27.236,2.752,2.139694,12.54444466,29.682824,1.894,1.108,322.448,608.884,0.7752,29.8882,1.4988,2.33,48.27588,0.6069674
KCaI3,39.6,4.6,10.8,91.976,1.96,1.935754,8.36152066,20.179124,2.2,1.564,522.47,832.39,0.4092,43.7638,3.4452,6.83,58.854,0.609494
KCaN,15.3333333333,3.33333333333,6.0,31.0633333333,1.62,0.143823333333,8.32930776667,24.3676733333,2.20333333333,1.48333333333,504.983333333,955.551666667,0.814666666667,28.2176666667,1.219,3.74333333333,78.1209333333,1.01141993333
KCaP,18.0,3.66666666667,6.0,36.7166666667,1.33666666667,0.41599,6.9801711,21.0904066667,2.28666666667,1.61,589.7,1114.31666667,0.724333333333,26.451,1.40966666667,3.83666666667,81.3233333333,1.01211666667
KCaSb,30.0,4.33333333333,6.0,66.9933333333,1.29,0.523823333333,6.3540711,20.0439066667,2.37333333333,1.71333333333,785.192666667,1549.81666667,0.537,26.9196666667,3.03433333333,10.19,99.8466666667,1.09233333333
KCdAs,33.3333333333,4.33333333333,9.33333333333,75.4733333333,1.56333333333,0.437156666667,7.70769443333,22.3758366667,2.26,1.53333333333,673.673,987.15,0.439,26.7533333333,5.07766666667,12.11,69.7233333333,0.831333333333
KCdBr3,34.4,4.2,12.8,78.24,2.278,2.119294,9.75517666,22.662262,2.096,1.382,345.7438,613.63,0.482,56.538,3.7732,5.206,44.189,0.399132
KCdCl3,23.6,3.6,12.8,51.57,2.398,2.270494,10.44747466,23.995822,2.036,1.28,289.1638,557.926,0.485,31.4934,3.8296,3.646,41.474,0.3984534
KCdF3,18.8,3.0,12.8,41.7,2.89,2.139694,13.12057666,30.690142,1.868,1.04,218.2618,465.484,0.692,29.9064,2.9188,1.882,37.31588,0.3985674
KCdI3,45.2,4.8,12.8,106.44,2.098,1.935754,8.93765266,21.186442,2.174,1.496,418.2838,688.99,0.326,43.782,4.8652,6.382,47.894,0.401094
KCdN,24.6666666667,3.66666666667,9.33333333333,55.17,1.85,0.143823333333,9.28952776667,26.0465366667,2.16,1.37,331.339666667,716.551666667,0.676,28.248,3.58566666667,2.99666666667,59.8542666667,0.6640866
KCdP,27.3333333333,4.0,9.33333333333,60.8233333333,1.56666666667,0.41599,7.9403911,22.76927,2.24333333333,1.49666666667,416.056333333,875.316666667,0.585666666667,26.4813333333,3.77633333333,3.09,63.0566666667,0.664783333333
KCdSb,39.3333333333,4.66666666667,9.33333333333,91.1,1.52,0.523823333333,7.3142911,21.72277,2.33,1.6,611.549,1310.81666667,0.398333333333,26.95,5.401,9.44333333333,81.58,0.745
KCl,18.0,3.5,9.0,37.275,1.99,2.059235,8.65414665,27.7218,2.25,1.5,254.15,635.63,0.618,31.7745,2.035,2.765,43.55,0.5120445
KF,14.0,3.0,9.0,29.05,2.4,1.950235,10.88173165,33.3004,2.11,1.3,195.065,558.595,0.7905,30.452,1.276,1.295,40.0849,0.5121395
KHgAs,44.0,4.66666666667,9.33333333333,104.873333333,1.63333333333,0.437156666667,8.1889211,22.992,2.27666666667,1.50666666667,553.707,850.356333333,0.408666666667,27.4076666667,6.70566666667,10.7733333333,56.2,0.536466666667
KHgBr3,40.8,4.4,12.8,95.88,2.32,2.119294,10.04391266,23.03196,2.106,1.366,273.7642,531.5538,0.4638,56.9306,4.75,4.404,36.075,0.222212
KHgCl3,30.0,3.8,12.8,69.21,2.44,2.270494,10.73621066,24.36552,2.046,1.264,217.1842,475.8498,0.4668,31.886,4.8064,2.844,33.36,0.2215334
KHgF3,25.2,3.2,12.8,59.34,2.932,2.139694,13.40931266,31.05984,1.878,1.024,146.2822,383.4078,0.6738,30.299,3.8956,1.08,29.20188,0.2216474
KHgI3,51.6,5.0,12.8,124.08,2.14,1.935754,9.22638866,21.55614,2.184,1.48,346.3042,606.9138,0.3078,44.1746,5.842,5.58,39.78,0.224174
KHgN,35.3333333333,4.0,9.33333333333,84.57,1.92,0.143823333333,9.77075443333,26.6627,2.17666666667,1.34333333333,211.373666667,579.758,0.645666666667,28.9023333333,5.21366666667,1.66,46.3309333333,0.369219933333
